"temp","volt","rotate","state","time","id"
48.8985444743252,172.106668434032,409.609602795653,0,141,1
50.684226784909,203.291842420216,420.361179198561,0,142,1
41.2112751043105,210.287994407133,460.356892708651,1,143,1
54.7852109453376,171.351500261277,421.563822399542,1,144,1
52.6371799071607,142.994116822272,412.248779912269,0,145,1
54.2834941871617,179.119122442427,438.742833390601,0,146,1
52.8814788656435,159.906430540866,415.680385396825,1,147,1
47.6089976168801,153.041080759746,424.021126604472,0,148,1
39.9546571206186,127.925008382975,423.989752291672,0,149,1
58.4727904477214,137.012974923899,445.674046832501,1,150,1
47.357794192053,197.58360702373,433.413618937069,1,151,1
53.7134742271665,153.691086187977,465.861652408706,0,152,1
48.4283060911931,183.064145718218,429.692731632615,0,153,1
46.3358972159774,210.37244102296,458.234367398326,1,154,1
44.688477284043,155.57758263443,423.824213581421,0,155,1
49.1794290442572,155.995897577241,427.695669976924,0,156,1
44.0826194114272,154.978438514337,421.619032001825,0,157,1
40.9377257643163,194.353061890883,414.140252011491,0,158,1
50.1888625779113,122.525723439467,454.052109525454,0,159,1
54.3545002017979,224.977894454121,399.617787938632,1,160,1
60.7007345420219,134.087316435586,437.936385072937,1,161,1
51.3821549874595,154.951696321156,417.889995045743,0,162,1
54.4968304250316,160.028899369531,410.35461468368,1,163,1
52.5201903811228,136.516381791418,426.928011470807,0,164,1
53.5463220953769,188.366918822137,430.652326081338,1,165,1
54.158775285635,163.672751086014,449.652955035608,0,166,1
42.1258421704112,175.108247211799,429.857925465734,0,167,1
51.8613173315457,127.535612032761,455.034946392995,0,168,1
52.035376007869,186.381229321444,449.225090166697,0,169,1
48.2042165284938,183.299140043513,456.909146015493,0,170,1
51.603033274328,176.090406580425,445.103751110993,0,171,1
55.6828215231118,188.186648719248,478.684069424771,1,172,1
44.4260348673307,162.974977969077,424.673043126527,0,173,1
51.3749823913451,173.194441574192,467.406313511443,0,174,1
54.2690497046434,176.793477030801,421.860350765568,1,175,1
55.824677127553,164.978767429148,427.603386305029,1,176,1
45.6158422654844,158.940378289527,507.295001856949,0,177,1
47.9054355212416,189.431664617761,454.319718561471,0,178,1
49.7679840952455,167.066257654678,466.821276691405,0,179,1
49.7039908543308,158.839272031041,424.845727864248,0,180,1
46.4070844144457,180.350075572414,512.316373760432,0,181,1
49.4043785094355,186.633649856588,447.651994400618,0,182,1
46.1968368798713,176.476640471501,429.266567141816,0,183,1
49.9845022105891,196.238325935133,468.073033609776,0,184,1
52.401373231603,219.71714342565,433.115192321284,1,185,1
56.7840435928694,114.836770030956,425.689685456607,1,186,1
44.6636123324348,160.969392436895,455.325393871931,0,187,1
55.3686279751383,160.203963145866,437.954814322026,0,188,1
54.1119870543854,158.318690974803,411.459151249316,0,189,1
56.7130516055036,182.777035323585,425.560376365868,1,190,1
48.3061674348864,176.107148359783,450.055123840464,0,191,1
49.6151021707814,175.950234607497,474.778725234688,0,192,1
53.3510299930003,167.14022840509,426.969959695882,0,193,1
51.5214668010556,128.70338057953,442.354608060729,0,194,1
43.2013442244586,172.12735090872,426.249266570269,0,195,1
46.818609984933,216.708583442834,400.674749725288,1,196,1
44.7307472362773,164.553609200775,463.571551742023,0,197,1
50.6696132126591,205.764633045799,466.96779935019,1,198,1
47.7052529825065,171.831308517741,459.379723075908,0,199,1
46.1142892614958,200.222598703119,401.393469318135,0,200,1
52.5604924362362,222.519291140265,421.26375313929,1,201,1
53.944497784802,135.327244242523,440.371112571305,0,202,1
35.1576446605382,175.100460633787,460.408001537757,0,203,1
57.586485284573,144.541097308102,465.047469111764,0,204,1
49.175788130021,173.966717170122,475.070575974022,0,205,1
44.3049292724429,144.357061759438,439.565676088596,0,206,1
39.2064747764188,134.207988994411,423.274764006193,0,207,1
51.1918327002957,175.63864428686,474.379833200109,0,208,1
51.8056746768375,209.077855777568,436.125156313407,1,209,1
42.355735812588,133.608836155229,404.875583361936,0,210,1
58.6131690212174,198.37909829136,444.896331152852,1,211,1
45.9695496815817,176.762106655205,474.886916381574,0,212,1
42.715116102856,191.351708439014,448.007638058592,1,213,1
43.6611692630059,177.71584079514,483.930748402817,0,214,1
53.5908324237466,160.479406911091,412.802029441213,0,215,1
45.9847866026421,139.573752224898,430.913780346213,0,216,1
47.8501596571723,184.310363775796,423.934126736103,0,217,1
44.1729172471856,144.956633731755,408.871482182467,0,218,1
43.5591018012974,186.406534647228,412.898197340364,0,219,1
52.3048360898448,169.461936882386,465.807081159757,0,220,1
54.5244412363157,150.110858556871,437.066922929507,1,221,1
47.0211701240951,171.496423676585,445.346554744622,0,222,1
54.5622994195622,191.965074436919,439.611689863004,1,223,1
45.8030234350936,205.159911541655,459.419966310497,1,224,1
46.1326791296688,199.835918525227,454.336711175851,0,225,1
50.5777944178264,131.543963882802,401.38706411922,0,226,1
45.2407207265131,149.211577245159,465.175834453632,0,227,1
52.4627807579937,201.942280413138,434.876882526636,1,228,1
52.9995270288488,141.932112290519,452.417110242868,0,229,1
58.1334823206785,155.472065653173,437.990143018305,1,230,1
43.1896364620911,136.225760677654,481.469850413378,0,231,1
51.5147076782053,174.39111367806,442.410961172472,0,232,1
49.0279578054511,143.826855068255,458.820266077036,0,233,1
46.4349691034259,219.307866571595,477.597752940957,1,234,1
48.4823049121515,174.588060736444,466.822812873607,0,235,1
49.8989588644884,145.749446070561,441.781372414044,0,236,1
48.6378690641652,176.939853245733,449.883069433965,0,237,1
47.5919667255733,171.764532512141,440.170476147397,0,238,1
49.7025972845726,186.891196004879,466.835291339189,1,239,1
55.4081948796744,177.217334236577,459.268674906949,1,240,1
51.7572198902028,182.170508087266,385.91685385491,0,241,1
51.8172926314188,178.087952826697,462.638877019319,1,242,1
45.3933061273871,173.91500757926,408.276476895695,0,243,1
45.8346643966239,153.760853140678,454.173918168555,0,244,1
47.8696813098265,165.538842233607,433.186711046025,0,245,1
48.4252168138361,192.874644172072,424.710241447032,0,246,1
45.5478332185275,187.979860524093,451.41289259948,1,247,1
43.4838873904889,174.977622949398,465.339008614707,1,248,1
55.8956389548433,130.536144258826,516.34599806789,1,249,1
52.5486463405308,119.783896001261,400.124276191935,0,250,1
47.3074816954581,152.872341066726,457.003101711522,0,251,1
42.0399502389901,134.332718350065,438.84334974204,0,252,1
53.1183182397503,210.154965447629,455.954650396885,1,253,1
48.7422348437479,199.568910079105,454.344208274124,0,254,1
53.2429282915912,176.013757465587,456.102203134815,0,255,1
48.9721240839353,207.532302007475,448.403079221482,0,256,1
48.9518111228682,154.612672249306,452.842065280088,0,257,1
58.3878371179579,202.70487530009,466.113553323229,1,258,1
47.6746868172256,211.90257340137,461.058795494252,1,259,1
52.6460664226044,173.569086860561,493.080448190442,0,260,1
49.5860662676661,151.298687797591,432.127498297545,0,261,1
44.8165024027241,175.251227819034,463.101528753177,0,262,1
51.0096220065967,201.564091641435,440.043269866258,1,263,1
53.1205460225834,182.168180406064,441.69306011097,0,264,1
50.531128440255,185.32262852988,439.257095904988,0,265,1
51.6104006278788,133.919011056328,442.429917248688,0,266,1
47.5321974135078,150.278041743973,462.452623608157,0,267,1
49.2789664298035,213.616601856736,466.473880816969,1,268,1
44.2750872138429,151.638318835991,471.822836100594,0,269,1
44.8312599070202,124.091634931258,484.251839765687,0,270,1
50.3292220609618,194.80115572734,458.999631223695,1,271,1
44.5479945404506,173.816807604472,460.786757211417,0,272,1
49.932142234973,208.059138273244,468.954621412186,1,273,1
49.2675852300698,172.749799850832,471.291436754057,0,274,1
53.2619531622697,148.292623986349,448.353331668057,0,275,1
43.624869095004,160.236723221736,475.912811259886,0,276,1
49.2735580720025,188.027813150653,460.591373472465,0,277,1
50.247311082486,161.978102015949,448.888851526401,0,278,1
59.3963691153999,174.491505754447,464.405367843669,1,279,1
54.3236618572927,149.595962652619,501.388899967365,0,280,1
41.5079703984907,157.643055071422,472.191348943787,0,281,1
45.396711124322,206.984371522538,481.56451091834,1,282,1
41.5107907239197,189.894715815479,439.85124954942,0,283,1
48.0954423358776,169.029994257986,433.929583190185,0,284,1
49.5986856402861,155.710201071434,424.236636388573,0,285,1
50.7561890610102,184.265237738583,452.726909045882,0,286,1
47.5147333190714,156.806368311332,464.65193621528,0,287,1
55.2136277275952,206.643870761888,455.769058191823,1,288,1
47.2606520359014,143.479956180566,479.304235927319,0,289,1
54.3318292273981,158.632711097034,445.380650532557,1,290,1
54.5978172225087,187.012506785233,442.973329862949,0,291,1
52.1119251447748,195.217999475896,434.605880758233,1,292,1
49.9008893277528,134.797116902047,460.070372721955,0,293,1
43.0410010346814,145.701342497677,479.207662155704,0,294,1
58.9105974693943,204.457104980934,451.568485656725,1,295,1
48.1657141391299,198.63252876764,489.130436937503,1,296,1
49.8372251349431,205.530450048337,479.906475506767,0,297,1
54.9545354126589,181.300616240984,495.852599153247,1,298,1
42.3222012771587,174.21241980899,460.327411298615,0,299,1
54.3708781738821,159.79386463726,441.890399410484,1,300,1
39.5455141200536,114.092358656991,462.315382810714,0,301,1
55.7564365622704,167.578240913616,428.616389231059,0,302,1
37.1545739446323,212.985024609119,480.943762064534,1,303,1
48.9736051960005,176.101280952118,433.547790822652,0,304,1
48.5217200183698,123.987949710716,487.592141227871,0,305,1
53.841148376381,129.974513731563,455.309174830012,1,306,1
49.3285547043409,129.360079027902,482.927327901611,0,307,1
51.9324146090813,175.631289513161,452.229594827722,0,308,1
55.7178807527677,167.786965878109,429.381567652917,0,309,1
51.812808696008,189.281532734761,484.556756629016,0,310,1
56.375206758023,136.890204429043,474.990248756344,1,311,1
63.4103223186759,155.827380384702,494.537754226584,1,312,1
44.4832423959664,147.374469437535,441.991863731339,0,313,1
48.7754345164785,138.513363535036,464.772575529676,0,314,1
53.5060078913664,210.122956005918,487.067476068684,1,315,1
53.5435322759395,115.720553057458,527.210229046813,0,316,1
54.5878010625803,151.864422683785,411.568377266332,0,317,1
43.596999940208,203.332464540351,458.383344056808,1,318,1
52.3595504060826,169.582963772432,515.757195119212,1,319,1
57.0840757901022,197.975210350002,418.411456821877,1,320,1
47.5584849880587,144.897854489841,493.411081711455,0,321,1
54.4428754032838,176.438129000791,462.288828880785,1,322,1
44.650705247066,143.435524640273,538.670334266982,0,323,1
52.4528964157684,190.475587652325,470.391624807296,0,324,1
44.624651574195,190.828477188999,495.782704950371,1,325,1
45.4206056951517,224.90321625782,469.676719523207,1,326,1
46.8003618977356,155.719150529181,458.267248619101,0,327,1
50.1494524504188,235.522248002543,467.968769946097,1,328,1
51.6007933689135,156.741743530032,472.490494225901,0,329,1
51.8737652815557,143.0079059135,427.52713015655,0,330,1
47.4772071281542,154.252592914702,466.660598140068,0,331,1
38.6400532849886,172.695194047972,449.254769188193,0,332,1
53.3933324609805,207.720310676751,504.898602034175,1,333,1
56.3380279690712,149.374767052036,470.942699844477,1,334,1
53.6176245880972,150.72080923784,490.770116662566,0,335,1
47.0762594393871,147.397084143289,469.641009379964,0,336,1
55.6026110452395,158.922970674768,426.039513791445,0,337,1
62.5434566416566,189.149334243408,464.166083027058,1,338,1
50.1304966670366,200.494586618186,492.846378590285,1,339,1
48.3314941237716,192.88207724874,458.951160399268,0,340,1
41.2186479124207,180.322184342222,443.33602716383,0,341,1
44.2235558317555,189.891898021407,460.451293040707,0,342,1
47.9494554973854,180.678670022789,460.513854079099,0,343,1
54.7143584543222,163.350672948068,475.952570938518,1,344,1
50.7304826532408,168.388876409154,464.59863217086,0,345,1
52.6750289609794,198.922809807733,458.214663997734,1,346,1
48.3899640881859,157.932774682283,472.494439954488,0,347,1
42.9819315177218,173.806984159929,437.900563973937,0,348,1
49.362103720205,117.429802552615,498.716948080444,0,349,1
52.1284923687271,214.583160792518,474.01431211321,1,350,1
51.5661939463861,185.363599678039,517.882280194188,1,351,1
51.5243424468734,160.975585206045,450.356059089005,0,352,1
51.1224679751009,137.747372295731,485.164737516558,0,353,1
42.3359710152962,160.01604143293,433.316517627083,0,354,1
42.2924465949984,168.483597950653,474.39349797403,0,355,1
57.4343152542491,188.001653066563,424.889782670481,1,356,1
47.8676447549555,166.909625441347,430.285082126569,0,357,1
62.3303421045548,188.322904918931,448.736389625213,1,358,1
40.4355041958084,174.649610848269,510.887958255543,0,359,1
60.96668090398,138.129020544755,468.69274629397,1,360,1
51.7042177201036,157.91009911718,497.043694093215,0,361,1
42.6002536075196,164.089209789666,451.157274292414,0,362,1
56.6116710280463,240.588662963726,495.522394898631,1,363,1
47.5262046720344,125.23977647097,485.168143902214,0,364,1
49.4711609015407,200.220421506996,468.140139868147,1,365,1
50.7360740388147,141.756543159691,447.530011842929,0,366,1
48.5441923784271,201.120018523423,495.125866058372,1,367,1
49.7244864735044,172.210227412077,490.379407207126,0,368,1
49.5178229721293,196.310518780785,478.057668510271,1,369,1
53.3460543135156,184.608598431217,467.346417333298,0,370,1
45.700553818086,174.090386174693,519.963399956961,0,371,1
50.1162960181286,160.148326623458,502.971404572038,0,372,1
56.8502238228532,156.012289372179,499.582603444028,1,373,1
47.8665437564995,215.247516463899,467.449264479352,1,374,1
49.7904151408301,258.001433484075,464.988619648462,1,375,1
51.0914535958267,168.606881222513,448.095140696576,0,376,1
44.7524634773211,228.928347337884,486.601882654515,1,377,1
57.5885218588413,174.371331070746,489.653900182088,1,378,1
50.172027735232,186.588670163137,437.876103249752,0,379,1
56.6114593811587,158.570807510974,437.632506858054,1,380,1
43.6277132867534,147.563860166343,502.517484299545,0,381,1
48.8636611598234,158.489216318438,484.976526331282,0,382,1
41.5576608051973,157.484485176705,479.312889476986,0,383,1
45.1938565907907,174.645208829646,485.37163574647,0,384,1
51.0698110934833,201.332595754606,461.68009815468,0,385,1
50.0818215443051,234.871803238171,488.056477667158,1,386,1
52.5508895363214,160.167630460116,495.008821472093,0,387,1
36.7355377365438,187.795336452342,473.86393271671,0,388,1
47.8561787191835,146.724279586408,482.115213164662,0,389,1
54.6683161264584,232.039193433146,454.376068739278,1,390,1
50.0141505278354,148.873186086915,467.50348585061,0,391,1
50.9873226795318,200.079332679772,461.911948641005,0,392,1
43.617230908338,192.965526837114,537.460775425093,1,393,1
52.9615076783834,224.676804969536,490.46705245096,1,394,1
51.3442950689143,224.250447145379,517.577766335634,1,395,1
54.5503291952309,182.638340214607,507.70634423119,1,396,1
52.0318148940224,164.6543192608,475.933361065923,0,397,1
47.6249589417373,142.535393627013,415.440650955607,0,398,1
47.4126478624642,131.94226396755,493.442075358874,0,399,1
43.0325528787172,132.817582648292,519.369354105299,0,400,1
45.4512366103697,203.330759142025,512.588962750744,0,401,1
53.5409044748489,162.08723560923,470.531001587164,0,402,1
52.6450564748444,134.376472302452,480.406083889504,0,403,1
46.4955071135566,213.145734043226,511.541798488818,1,404,1
48.9285858506355,180.099811921722,457.561532160493,1,405,1
45.1410764506141,142.812169275461,472.46671135467,0,406,1
55.3395276771564,179.28316992941,474.051551686041,0,407,1
53.0157100578983,192.198479035078,484.9873674222,1,408,1
39.4512544218519,182.043671222158,502.888820742292,0,409,1
45.5620099513719,178.289643146414,492.712971665843,1,410,1
49.583249804261,185.191492949477,477.51295017899,1,411,1
46.8606182373316,152.399472969417,501.004292305484,0,412,1
53.871049991717,174.680743836783,513.054406064203,1,413,1
45.9906217144005,192.068310290329,486.659374180063,0,414,1
42.6891540051596,197.444769248553,470.477411752757,0,415,1
47.5121141994599,181.385237979937,482.793467389315,0,416,1
47.5587184312178,181.612695609808,481.04458612449,1,417,1
48.9509687697229,141.481476592233,488.145947463535,0,418,1
51.5422236575857,176.318053822886,461.369736096047,1,419,1
40.6775679179721,131.1454921372,505.272812420117,0,420,1
57.522957341051,136.737035936786,514.647442078415,1,421,1
55.6783833594405,203.069126215617,467.091441615886,1,422,1
51.9058159785779,191.447238161996,489.83649748571,0,423,1
51.6967851980954,171.43830186843,508.391538950662,0,424,1
50.9757543055445,133.30299063505,468.197379713912,0,425,1
51.4388525557255,182.367132813852,455.248993274251,1,426,1
50.2116665866251,171.054747796431,527.477057978357,0,427,1
51.40697108425,218.441879217365,497.560031143293,1,428,1
59.7796281330997,194.731398476379,490.987993626504,1,429,1
51.2743304124706,191.508602793985,523.747503905156,1,430,1
50.3041077984881,166.124470231248,511.544677097304,0,431,1
60.4470825467385,177.545674445519,474.347937856435,1,432,1
56.0171910108517,189.832321328077,491.434726298847,1,433,1
53.5424497455844,145.927707321597,467.33828782584,1,434,1
53.8789586186384,218.332294758585,491.253571462237,1,435,1
60.0488683140684,142.610350906216,522.083413417366,1,436,1
56.9017291677219,184.030589290987,474.100510843956,1,437,1
47.8425873797748,136.787744546192,484.309494407418,0,438,1
56.856148968099,165.114752231349,487.942174605675,1,439,1
45.6522251747219,144.828269902609,512.129599495149,0,440,1
50.5641779029828,121.714411993616,505.409769361036,0,441,1
47.8959657373385,147.366476974865,486.677487832667,0,442,1
44.5317163059865,189.637411305811,484.60305297257,0,443,1
52.4544792551076,149.218237439324,470.873207421494,0,444,1
46.750172187401,144.55596208786,481.168727732684,0,445,1
52.4131726600457,103.39179098289,510.819603311172,0,446,1
42.0625741316197,168.798771456528,513.39522579525,0,447,1
45.9756190457267,162.134904219505,530.658511460343,0,448,1
59.2804182895264,173.984072873184,486.555437847706,1,449,1
39.9543719688775,164.338722619584,489.734969268326,0,450,1
43.3167621149815,200.439091893286,514.891020602485,0,451,1
49.3748257654446,139.528026841489,508.167602190177,0,452,1
53.0573262841356,154.585461785453,513.763225872031,1,453,1
52.356896301385,169.396265484718,521.462389581173,0,454,1
41.2503375249534,202.021322404782,518.758163783485,1,455,1
55.6040260065867,144.859284842289,504.764057493872,1,456,1
51.3620672349082,197.721095549503,522.050221906064,0,457,1
48.6730056443938,147.169966364017,505.601621853783,0,458,1
52.676444150196,142.783668178363,466.451574985071,0,459,1
61.4224717778757,101.612224631987,509.760708241789,1,460,1
41.8549455907711,159.447086534674,488.828840890736,0,461,1
54.0826896464527,152.637701404719,504.693139314727,0,462,1
30.5212456152923,170.168026908538,499.958413614761,0,463,1
49.7751033048741,127.169311446693,491.840788955279,0,464,1
52.048205525553,164.937444209618,495.992863737399,0,465,1
47.8544826513343,192.851673918425,556.653075599426,0,466,1
45.4995005531607,78.5765388034217,493.121088055427,0,467,1
58.0796070187102,137.992549339851,522.372149207388,1,468,1
44.8598575790543,188.168708286612,516.744865402519,0,469,1
46.4972794973121,184.026114267291,531.270331488393,0,470,1
45.5094314307942,185.087114114068,515.690986593279,0,471,1
55.6409043021331,265.698098659429,491.432747348812,1,472,1
52.092127449916,123.809801870412,500.74618581297,0,473,1
53.3012854284111,224.277326605228,537.309251770129,1,474,1
44.4582630859488,193.366018491166,508.76518380864,0,475,1
50.8506515516544,185.927590433454,530.15002765214,0,476,1
54.2631900369729,176.651748870675,542.202499107269,1,477,1
42.0632208733507,185.379162731032,546.278618535221,0,478,1
47.6025871896378,180.063460733122,516.602801223676,0,479,1
48.4438810944263,129.828941457155,514.191169396802,0,480,1
40.2918728429385,176.144684376801,549.721255093825,0,481,1
47.4159747706001,113.988165909285,528.678983863833,0,482,1
48.2022925624899,137.041240406985,529.835763351703,0,483,1
50.9085752126604,178.508859218529,526.088721871936,0,484,1
46.8656023545545,170.497998946701,560.908829575623,0,485,1
48.5508069123419,164.872680712601,519.883339189438,0,486,1
56.3851794211349,169.118645419131,550.59221254329,0,487,1
50.7267624278288,200.763500342302,545.767616812722,0,488,1
55.7511238662336,213.688624070128,508.899446049192,1,489,1
60.9160665101694,158.016758785138,534.427842197732,1,490,1
51.9833157347058,160.485293587415,536.398513306288,0,491,1
50.0044846416804,144.08881512628,510.263402322997,0,492,1
41.1038078639519,162.05389885479,576.997999241461,0,493,1
58.1605197249837,190.370560258216,508.756295876521,1,494,1
53.345346386347,176.153102288447,569.852888479289,0,495,1
59.5180108695592,143.256224165591,592.395296755628,1,496,1
46.7098135124018,180.372683238367,554.992864275219,0,497,1
58.3301101562174,156.026218530181,552.533337969223,1,498,1
64.587823724719,177.235735665788,608.229319035623,1,499,1
42.4691571176448,146.053073456413,581.031769809845,0,500,1
